8.626046403477971580e-03,9.196196051290428386e-02
-3.476441753329195805e-02,6.285855969020037737e-03
-1.465923594045488443e+00,2.187009656969562954e-02
1.017366404678698544e+00,5.248615849523963206e-03
-9.649992589482508265e+00,6.399065813975539641e-01
6.602656532947026591e-02,1.474611820860838307e-04
